universe,slice,method,k,s,seed,train_frac,n_pairs,nnz,explained_variance,fit_seconds,transform_seconds,metrics_seconds,dd_mean_abs,dd_median_abs,dd_p95_abs,dd_mean_rho,dd_n_pairs,nn_overlap_at_5,nn_overlap_at_5_p10,nn_overlap_at_10,nn_overlap_at_10_p10,ari_C3,ari_C5,ari_C8,ari_mean,anomaly_recall_5pct,anomaly_precision_5pct,anomaly_score_spearman,anomaly_top10_overlap,sparsity_ratio
top_100__full_excl_covid,full_excl_covid,dense_jl,10,,2,0.7,50000,1000,,0.00022040999999717314,0.00033590999998978077,0.5014143380000178,0.20955966778188923,0.1786714079627728,0.5071779258106694,1.0834951470427978,50000,0.11985559566787003,0.0,0.16859205776173283,0.0,0.4830711309976919,0.2257146103154678,0.21085638649225583,0.30654737593513853,0.6428571428571429,0.6428571428571429,0.8546313900422572,0.8,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,10,,3,0.7,50000,1000,,0.00019002999999884196,0.0003949200000192832,0.5741288759999748,0.16663656015642828,0.14022242700761112,0.41073786270964574,1.0030930055526348,50000,0.11215403128760529,0.0,0.16125150421179302,0.0,0.4985173291995511,0.3413157362894493,0.18748902213924093,0.34244069587608045,0.6904761904761905,0.6904761904761905,0.847414393759431,0.5,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,10,,4,0.7,50000,1000,,0.00027632000001176493,0.0005599500000244007,0.5881180610000456,0.18399011710184357,0.15528951653976814,0.4538671102517251,1.0564751427493386,50000,0.11817087845968711,0.0,0.1607701564380265,0.0,0.40992449552808974,0.23175729172581613,0.1981230479672333,0.279934945073713,0.6666666666666666,0.6666666666666666,0.8381704964819008,0.4,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,10,,5,0.7,50000,1000,,0.00018206999999392792,0.000423899999987043,0.5897851199999877,0.1899116991093752,0.16702091114412765,0.4433216726821814,0.9110680453565626,50000,0.07918170878459686,0.0,0.11419975932611312,0.0,0.10549500925855139,0.09229894198257638,0.07892583942940935,0.09223993022351236,0.5,0.5,0.7546972393879878,0.6,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,10,,6,0.7,50000,1000,,0.0002228199999763092,0.00044464000001198656,0.6016506349999986,0.1723159901683342,0.14879224701185573,0.409271390152429,0.955503999927457,50000,0.09290012033694345,0.0,0.12851985559566786,0.0,0.10947315536701094,0.13248110524559917,0.14451088696939776,0.1288217158606693,0.47619047619047616,0.47619047619047616,0.7994612649431381,0.6,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,10,,7,0.7,50000,1000,,0.0001859600000102546,0.00027133899999398636,0.5653504210000051,0.17261741359301364,0.15136872545235125,0.4058592954391987,1.010397710901052,50000,0.12202166064981951,0.0,0.17352587244283998,0.0,0.5839538688511025,0.3368612947272572,0.2619628567899535,0.39425934012277103,0.7142857142857143,0.7142857142857143,0.8666699636647115,0.7,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,10,,8,0.7,50000,1000,,0.00020327900000438603,0.00021693000002187546,0.6133648510000285,0.1723549842645149,0.14913512699234305,0.4108079213702321,0.9623891688456909,50000,0.09482551143200961,0.0,0.1351383874849579,0.0,0.2642825591995684,0.180841589405076,0.14506494835361414,0.19672969898608617,0.5476190476190477,0.5476190476190477,0.7775393925047592,0.6,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,10,,9,0.7,50000,1000,,0.0001863110000499546,0.00033825999997816325,0.551299685999993,0.18956384230265208,0.16802975497888217,0.439193771102519,0.9191375161732827,50000,0.0871239470517449,0.0,0.12478941034897716,0.0,0.21699403068175532,0.1887783401319367,0.12602777875723073,0.1772667165236409,0.4523809523809524,0.4523809523809524,0.7757569224412227,0.3,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,10,,10,0.7,50000,1000,,0.0001944399999729285,0.00043872899999541914,0.54355419999996,0.18341872481037816,0.15520340494240403,0.4505028255439503,1.010746801623586,50000,0.1022864019253911,0.0,0.13333333333333336,0.0,0.33265546942385904,0.17070687668608872,0.15419344054997366,0.2191852622199738,0.6904761904761905,0.6904761904761905,0.8060920159393474,0.8,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,10,,11,0.7,50000,1000,,0.00019673899998906563,0.0004118489999882513,0.5581001929999729,0.17216845720962226,0.14735537345023042,0.4184711690585142,0.9816951383626034,50000,0.09602888086642598,0.0,0.133453670276775,0.0,0.4937584984961924,0.19929040022943367,0.15605522602595456,0.28303470825052685,0.6904761904761905,0.6904761904761905,0.8371336986379285,0.7,0.0
